Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Battery Voltage,
2/25/20 19:00,0.0387889,,2/25/20 19:00,0.0154546,,2/25/20 19:00,0.0038239,,2/25/20 19:00,0.3580273,,2/25/20 19:00,0.0045525,,2/25/20 19:01,70.38452759,,2/25/20 19:00,0.0279857,,2/25/20 19:00,0.0132075,,2/25/20 19:00,0.0052081,,2/25/20 19:01,70.38452759,,2/25/20 19:00,0.0040009,,2/25/20 19:00,0.3569086,,2/25/20 19:01,3.137191534
2/25/20 19:10,0.035018,,2/25/20 19:10,0.0158043,,2/25/20 19:10,0.0039686,,2/25/20 19:10,0.3735699,,2/25/20 19:10,0.0044832,,2/25/20 19:11,70.2144249,,2/25/20 19:10,0.0331198,,2/25/20 19:10,0.0125575,,2/25/20 19:10,0.0047,,2/25/20 19:11,70.2144249,,2/25/20 19:10,0.0032032,,2/25/20 19:10,0.3645462,,2/25/20 19:11,3.137875319
2/25/20 19:20,0.0311918,,2/25/20 19:20,0.0179943,,2/25/20 19:20,0.0049664,,2/25/20 19:20,0.361759,,2/25/20 19:20,0.0043718,,2/25/20 19:20,69.90822906,,2/25/20 19:20,0.031125,,2/25/20 19:20,0.0140476,,2/25/20 19:20,0.0051431,,2/25/20 19:20,69.90822906,,2/25/20 19:20,0.0047733,,2/25/20 19:20,0.3664068,,2/25/20 19:20,3.137680054
2/25/20 19:30,0.0327615,,2/25/20 19:30,0.0134439,,2/25/20 19:30,0.005972,,2/25/20 19:30,0.3464713,,2/25/20 19:30,0.0053389,,2/25/20 19:30,69.97629623,,2/25/20 19:30,0.0311177,,2/25/20 19:30,0.0148981,,2/25/20 19:30,0.00521,,2/25/20 19:30,69.97629623,,2/25/20 19:30,0.0047073,,2/25/20 19:30,0.3724934,,2/25/20 19:30,3.137875319
2/25/20 19:39,0.0319247,,2/25/20 19:39,0.0148949,,2/25/20 19:39,0.0040177,,2/25/20 19:39,0.3700877,,2/25/20 19:39,0.0049432,,2/25/20 19:40,70.14639893,,2/25/20 19:39,0.0309727,,2/25/20 19:39,0.0132883,,2/25/20 19:39,0.0047415,,2/25/20 19:40,70.14639893,,2/25/20 19:39,0.0048479,,2/25/20 19:39,0.371216,,2/25/20 19:40,3.137777805
2/25/20 19:49,0.0334485,,2/25/20 19:49,0.0172594,,2/25/20 19:49,0.0028176,,2/25/20 19:49,0.3734804,,2/25/20 19:49,0.0043046,,2/25/20 19:50,69.77218399,,2/25/20 19:49,0.0291548,,2/25/20 19:49,0.0136721,,2/25/20 19:49,0.0044544,,2/25/20 19:50,69.77218399,,2/25/20 19:49,0.0033953,,2/25/20 19:49,0.3611046,,2/25/20 19:50,3.138559341
2/25/20 19:59,0.0423989,,2/25/20 19:59,0.0170116,,2/25/20 19:59,0.003167,,2/25/20 19:59,0.3509082,,2/25/20 19:59,0.0044974,,2/25/20 20:00,69.97629623,,2/25/20 19:59,0.0315645,,2/25/20 19:59,0.0126764,,2/25/20 19:59,0.0047971,,2/25/20 20:00,69.97629623,,2/25/20 19:59,0.004205,,2/25/20 19:59,0.3650542,,2/25/20 20:00,3.138266325
2/25/20 20:10,0.0332194,,2/25/20 20:10,0.0149528,,2/25/20 20:10,0.0036305,,2/25/20 20:10,0.3639124,,2/25/20 20:10,0.0041602,,2/25/20 20:10,69.49999771,,2/25/20 20:10,0.0307604,,2/25/20 20:10,0.0150625,,2/25/20 20:10,0.0044647,,2/25/20 20:10,69.49999771,,2/25/20 20:10,0.0022679,,2/25/20 20:10,0.3570108,,2/25/20 20:10,3.137875319
2/25/20 20:20,0.0396908,,2/25/20 20:20,0.0142285,,2/25/20 20:20,0.0035783,,2/25/20 20:20,0.384163,,2/25/20 20:20,0.0048812,,2/25/20 20:20,69.73812637,,2/25/20 20:20,0.0289344,,2/25/20 20:20,0.0143878,,2/25/20 20:20,0.0042266,,2/25/20 20:20,69.73812637,,2/25/20 20:20,0.0060906,,2/25/20 20:20,0.3714865,,2/25/20 20:20,3.137680054
2/25/20 20:30,0.0357414,,2/25/20 20:30,0.0120285,,2/25/20 20:30,0.0018709,,2/25/20 20:30,0.3629658,,2/25/20 20:30,0.0057488,,2/25/20 20:30,70.07833176,,2/25/20 20:30,0.0330177,,2/25/20 20:30,0.0178539,,2/25/20 20:30,0.0038852,,2/25/20 20:30,70.07833176,,2/25/20 20:30,0.0038894,,2/25/20 20:30,0.3521204,,2/25/20 20:30,3.137875319
2/25/20 20:40,0.0363436,,2/25/20 20:40,0.0159008,,2/25/20 20:40,0.0034472,,2/25/20 20:40,0.3772772,,2/25/20 20:40,0.0042241,,2/25/20 20:40,69.87421951,,2/25/20 20:40,0.0368698,,2/25/20 20:40,0.0127972,,2/25/20 20:40,0.0047234,,2/25/20 20:40,69.87421951,,2/25/20 20:40,0.0032119,,2/25/20 20:40,0.3802783,,2/25/20 20:40,3.137387037
2/25/20 20:49,0.0329917,,2/25/20 20:49,0.0146739,,2/25/20 20:49,0.0045347,,2/25/20 20:49,0.3605902,,2/25/20 20:49,0.0045729,,2/25/20 20:50,69.60207787,,2/25/20 20:49,0.0401905,,2/25/20 20:49,0.0193395,,2/25/20 20:49,0.0044258,,2/25/20 20:50,69.60207787,,2/25/20 20:49,0.0034093,,2/25/20 20:49,0.3686911,,2/25/20 20:50,3.137484789
2/25/20 20:59,0.0304272,,2/25/20 20:59,0.011338,,2/25/20 20:59,0.0024522,,2/25/20 20:59,0.3410717,,2/25/20 20:59,0.0047325,,2/25/20 21:00,69.63609085,,2/25/20 20:59,0.0278301,,2/25/20 20:59,0.0138985,,2/25/20 20:59,0.0038191,,2/25/20 21:00,69.63609085,,2/25/20 20:59,0.0022694,,2/25/20 20:59,0.3704254,,2/25/20 21:00,3.138070822
2/25/20 21:09,0.0345072,,2/25/20 21:09,0.0128555,,2/25/20 21:09,0.0041943,,2/25/20 21:09,0.3715115,,2/25/20 21:09,0.0046619,,2/25/20 21:09,69.09176979,,2/25/20 21:09,0.0320608,,2/25/20 21:09,0.0151261,,2/25/20 21:09,0.004942,,2/25/20 21:09,69.09176979,,2/25/20 21:09,0.0040551,,2/25/20 21:09,0.3686701,,2/25/20 21:09,3.137484789
2/25/20 21:20,0.0361612,,2/25/20 21:20,0.0106075,,2/25/20 21:20,0.002351,,2/25/20 21:20,0.3659817,,2/25/20 21:20,0.0051615,,2/25/20 21:20,69.49999771,,2/25/20 21:20,0.0334818,,2/25/20 21:20,0.0152924,,2/25/20 21:20,0.0037124,,2/25/20 21:20,69.49999771,,2/25/20 21:20,0.0047874,,2/25/20 21:20,0.3453244,,2/25/20 21:20,3.137191534
2/25/20 21:30,0.039813,,2/25/20 21:30,0.0163136,,2/25/20 21:30,0.0047022,,2/25/20 21:30,0.3540596,,2/25/20 21:30,0.0038203,,2/25/20 21:30,69.43197517,,2/25/20 21:30,0.0286491,,2/25/20 21:30,0.0120476,,2/25/20 21:30,0.005467,,2/25/20 21:30,69.43197517,,2/25/20 21:30,0.0039694,,2/25/20 21:30,0.3738971,,2/25/20 21:30,3.137680054
2/25/20 21:40,0.0343257,,2/25/20 21:40,0.0154946,,2/25/20 21:40,0.0032801,,2/25/20 21:40,0.3718423,,2/25/20 21:40,0.0036126,,2/25/20 21:40,69.2278183,,2/25/20 21:40,0.0296202,,2/25/20 21:40,0.0106236,,2/25/20 21:40,0.0043399,,2/25/20 21:40,69.2278183,,2/25/20 21:40,0.0021611,,2/25/20 21:40,0.3620935,,2/25/20 21:40,3.137875319
2/25/20 21:50,0.0413125,,2/25/20 21:50,0.0174846,,2/25/20 21:50,0.0049133,,2/25/20 21:50,0.3577805,,2/25/20 21:50,0.004172,,2/25/20 21:50,69.26187248,,2/25/20 21:50,0.0277479,,2/25/20 21:50,0.011346,,2/25/20 21:50,0.0049838,,2/25/20 21:50,69.26187248,,2/25/20 21:50,0.002802,,2/25/20 21:50,0.3617508,,2/25/20 21:50,3.137875319
2/25/20 21:59,0.0384837,,2/25/20 21:59,0.0161649,,2/25/20 21:59,0.0022412,,2/25/20 21:59,0.3696673,,2/25/20 21:59,0.0052171,,2/25/20 21:59,69.05771561,,2/25/20 21:59,0.0319734,,2/25/20 21:59,0.0179007,,2/25/20 21:59,0.0049648,,2/25/20 21:59,69.05771561,,2/25/20 21:59,0.0053839,,2/25/20 21:59,0.3583002,,2/25/20 21:59,3.137777805
2/25/20 22:09,0.0354792,,2/25/20 22:09,0.0102131,,2/25/20 22:09,0.0037754,,2/25/20 22:09,0.3581032,,2/25/20 22:09,0.004063,,2/25/20 22:10,68.98968964,,2/25/20 22:09,0.0291638,,2/25/20 22:09,0.0118712,,2/25/20 22:09,0.0034611,,2/25/20 22:10,68.98968964,,2/25/20 22:09,0.003796,,2/25/20 22:09,0.3604253,,2/25/20 22:10,3.137777805
2/25/20 22:19,0.0379694,,2/25/20 22:19,0.0157805,,2/25/20 22:19,0.0042123,,2/25/20 22:19,0.3800597,,2/25/20 22:19,0.0044179,,2/25/20 22:20,69.39792099,,2/25/20 22:19,0.0340862,,2/25/20 22:19,0.0157034,,2/25/20 22:19,0.0042443,,2/25/20 22:20,69.39792099,,2/25/20 22:19,0.0046182,,2/25/20 22:19,0.3644801,,2/25/20 22:20,3.137680054
2/25/20 22:30,0.0356472,,2/25/20 22:30,0.017429,,2/25/20 22:30,0.0043236,,2/25/20 22:30,0.3634459,,2/25/20 22:30,0.0041019,,2/25/20 22:31,69.05771561,,2/25/20 22:30,0.0376404,,2/25/20 22:30,0.012702,,2/25/20 22:30,0.0047323,,2/25/20 22:31,69.05771561,,2/25/20 22:30,0.002887,,2/25/20 22:30,0.3737738,,2/25/20 22:31,3.137484789
2/25/20 22:40,0.0350263,,2/25/20 22:40,0.0147277,,2/25/20 22:40,0.0042535,,2/25/20 22:40,0.3735129,,2/25/20 22:40,0.0044172,,2/25/20 22:41,68.85359993,,2/25/20 22:40,0.029607,,2/25/20 22:40,0.012799,,2/25/20 22:40,0.0050566,,2/25/20 22:41,68.85359993,,2/25/20 22:40,0.0032828,,2/25/20 22:40,0.3570919,,2/25/20 22:41,3.137484789
2/25/20 22:50,0.0322319,,2/25/20 22:50,0.0191581,,2/25/20 22:50,0.0021709,,2/25/20 22:50,0.3694259,,2/25/20 22:50,0.0040687,,2/25/20 22:51,68.98968964,,2/25/20 22:50,0.0299061,,2/25/20 22:50,0.0131279,,2/25/20 22:50,0.0053249,,2/25/20 22:51,68.98968964,,2/25/20 22:50,0.0022785,,2/25/20 22:50,0.3784267,,2/25/20 22:51,3.136898518
2/25/20 22:59,0.0295039,,2/25/20 22:59,0.0151904,,2/25/20 22:59,0.0055221,,2/25/20 22:59,0.3549573,,2/25/20 22:59,0.0069082,,2/25/20 23:00,68.27526588,,2/25/20 22:59,0.0364152,,2/25/20 22:59,0.0213798,,2/25/20 22:59,0.0049328,,2/25/20 23:00,68.27526588,,2/25/20 22:59,0.0068945,,2/25/20 22:59,0.353452,,2/25/20 23:00,3.136996269
2/25/20 23:09,0.0357092,,2/25/20 23:09,0.0163573,,2/25/20 23:09,0.0041628,,2/25/20 23:09,0.3651463,,2/25/20 23:09,0.0046988,,2/25/20 23:10,68.54740753,,2/25/20 23:09,0.0278927,,2/25/20 23:09,0.0130377,,2/25/20 23:09,0.0046639,,2/25/20 23:10,68.54740753,,2/25/20 23:09,0.0028087,,2/25/20 23:09,0.3700918,,2/25/20 23:10,3.137875319
2/25/20 23:19,0.766776,,2/25/20 23:19,0.0460933,,2/25/20 23:19,0.0023228,,2/25/20 23:19,1.0327588,,2/25/20 23:19,0.0165918,,2/25/20 23:20,68.27526588,,2/25/20 23:19,1.1334593,,2/25/20 23:19,0.0795544,,2/25/20 23:19,0.0052235,,2/25/20 23:20,68.27526588,,2/25/20 23:19,0.0065661,,2/25/20 23:19,1.0888685,,2/25/20 23:20,3.13797307
2/25/20 23:30,0.0332364,,2/25/20 23:30,0.0161585,,2/25/20 23:30,0.005996,,2/25/20 23:30,0.3623285,,2/25/20 23:30,0.0053461,,2/25/20 23:31,68.88761292,,2/25/20 23:30,0.0324073,,2/25/20 23:30,0.0174527,,2/25/20 23:30,0.0050567,,2/25/20 23:31,68.88761292,,2/25/20 23:30,0.0044616,,2/25/20 23:30,0.3507919,,2/25/20 23:31,3.136996269
2/25/20 23:40,0.0331233,,2/25/20 23:40,0.0149569,,2/25/20 23:40,0.0034137,,2/25/20 23:40,0.3586781,,2/25/20 23:40,0.00447,,2/25/20 23:41,68.68349724,,2/25/20 23:40,0.029987,,2/25/20 23:40,0.0138123,,2/25/20 23:40,0.0047699,,2/25/20 23:41,68.68349724,,2/25/20 23:40,0.0035509,,2/25/20 23:40,0.355042,,2/25/20 23:41,3.137191534
2/25/20 23:50,0.0326522,,2/25/20 23:50,0.0115606,,2/25/20 23:50,0.0020496,,2/25/20 23:50,0.3555566,,2/25/20 23:50,0.0046387,,2/25/20 23:51,68.68349724,,2/25/20 23:50,0.0277544,,2/25/20 23:50,0.0125702,,2/25/20 23:50,0.0037096,,2/25/20 23:51,68.68349724,,2/25/20 23:50,0.0026645,,2/25/20 23:50,0.350837,,2/25/20 23:51,3.137191534
2/26/20 00:00,0.0331854,,2/26/20 00:00,0.0142348,,2/26/20 00:00,0.0052029,,2/26/20 00:00,0.3544663,,2/26/20 00:00,0.0044837,,2/26/20 00:00,68.68349724,,2/26/20 00:00,0.0292044,,2/26/20 00:00,0.0159182,,2/26/20 00:00,0.0044861,,2/26/20 00:00,68.68349724,,2/26/20 00:00,0.0026625,,2/26/20 00:00,0.3653547,,2/26/20 00:00,3.137484789
2/26/20 00:09,0.0322173,,2/26/20 00:09,0.0140909,,2/26/20 00:09,0.0057788,,2/26/20 00:09,0.3638337,,2/26/20 00:09,0.0036423,,2/26/20 00:10,68.81958694,,2/26/20 00:09,0.0322044,,2/26/20 00:09,0.0130507,,2/26/20 00:09,0.0047519,,2/26/20 00:10,68.81958694,,2/26/20 00:09,0.0020969,,2/26/20 00:09,0.3690097,,2/26/20 00:10,3.137387037
2/26/20 00:19,0.0382136,,2/26/20 00:19,0.0132004,,2/26/20 00:19,0.0029099,,2/26/20 00:19,0.3648019,,2/26/20 00:19,0.0038936,,2/26/20 00:20,69.36391144,,2/26/20 00:19,0.0274941,,2/26/20 00:19,0.0110286,,2/26/20 00:19,0.0044855,,2/26/20 00:20,69.36391144,,2/26/20 00:19,0.0031842,,2/26/20 00:19,0.3716007,,2/26/20 00:20,3.137484789
2/26/20 00:29,0.0305757,,2/26/20 00:29,0.0134212,,2/26/20 00:29,0.0028463,,2/26/20 00:29,0.3630039,,2/26/20 00:29,0.0052814,,2/26/20 00:30,69.36391144,,2/26/20 00:29,0.0375407,,2/26/20 00:29,0.0142518,,2/26/20 00:29,0.0043195,,2/26/20 00:30,69.36391144,,2/26/20 00:29,0.0060651,,2/26/20 00:29,0.3732869,,2/26/20 00:30,3.136410236
2/26/20 00:39,0.0344687,,2/26/20 00:39,0.0172017,,2/26/20 00:39,0.0031259,,2/26/20 00:39,0.3583256,,2/26/20 00:39,0.0044049,,2/26/20 00:41,69.02370262,,2/26/20 00:39,0.0329232,,2/26/20 00:39,0.0127482,,2/26/20 00:39,0.0051622,,2/26/20 00:41,69.02370262,,2/26/20 00:39,0.0039158,,2/26/20 00:39,0.3559828,,2/26/20 00:41,3.137289524
2/26/20 00:50,0.0336401,,2/26/20 00:50,0.0119138,,2/26/20 00:50,0.0027144,,2/26/20 00:50,0.3599963,,2/26/20 00:50,0.0041551,,2/26/20 00:51,69.12578278,,2/26/20 00:50,0.0336628,,2/26/20 00:50,0.0123658,,2/26/20 00:50,0.0042058,,2/26/20 00:51,69.12578278,,2/26/20 00:50,0.0053666,,2/26/20 00:50,0.3723611,,2/26/20 00:51,3.136996269
2/26/20 01:00,0.0323076,,2/26/20 01:00,0.0157198,,2/26/20 01:00,0.0035892,,2/26/20 01:00,0.3620004,,2/26/20 01:00,0.0042465,,2/26/20 01:00,69.73812637,,2/26/20 01:00,0.0314919,,2/26/20 01:00,0.016027,,2/26/20 01:00,0.0044714,,2/26/20 01:00,69.73812637,,2/26/20 01:00,0.0039073,,2/26/20 01:00,0.3653127,,2/26/20 01:00,3.137191534
2/26/20 01:10,0.0336658,,2/26/20 01:10,0.014131,,2/26/20 01:10,0.002065,,2/26/20 01:10,0.3664047,,2/26/20 01:10,0.0043583,,2/26/20 01:10,69.32989502,,2/26/20 01:10,0.0282353,,2/26/20 01:10,0.0148419,,2/26/20 01:10,0.0043354,,2/26/20 01:10,69.32989502,,2/26/20 01:10,0.0032367,,2/26/20 01:10,0.3767736,,2/26/20 01:10,3.137191534
2/26/20 01:20,0.0380276,,2/26/20 01:20,0.0213537,,2/26/20 01:20,0.0027577,,2/26/20 01:20,0.3651219,,2/26/20 01:20,0.0042176,,2/26/20 01:20,69.63609085,,2/26/20 01:20,0.0289002,,2/26/20 01:20,0.0135378,,2/26/20 01:20,0.0050069,,2/26/20 01:20,69.63609085,,2/26/20 01:20,0.0018408,,2/26/20 01:20,0.3583393,,2/26/20 01:20,3.136703253
2/26/20 01:29,0.0350923,,2/26/20 01:29,0.0145114,,2/26/20 01:29,0.0026805,,2/26/20 01:29,0.3748852,,2/26/20 01:29,0.0043791,,2/26/20 01:30,69.46598816,,2/26/20 01:29,0.0271867,,2/26/20 01:29,0.0128358,,2/26/20 01:29,0.0043777,,2/26/20 01:30,69.46598816,,2/26/20 01:29,0.0034445,,2/26/20 01:29,0.3568184,,2/26/20 01:30,3.136801004
2/26/20 01:39,0.0356416,,2/26/20 01:39,0.0142163,,2/26/20 01:39,0.003971,,2/26/20 01:39,0.3761055,,2/26/20 01:39,0.0044102,,2/26/20 01:40,69.39792099,,2/26/20 01:39,0.0314878,,2/26/20 01:39,0.0151507,,2/26/20 01:39,0.0041717,,2/26/20 01:40,69.39792099,,2/26/20 01:39,0.0031879,,2/26/20 01:39,0.3619522,,2/26/20 01:40,3.137289524
2/26/20 01:49,0.0345941,,2/26/20 01:49,0.0164381,,2/26/20 01:49,0.0025078,,2/26/20 01:49,0.3560773,,2/26/20 01:49,0.0043195,,2/26/20 01:50,69.73812637,,2/26/20 01:49,0.0329736,,2/26/20 01:49,0.0127719,,2/26/20 01:49,0.004788,,2/26/20 01:50,69.73812637,,2/26/20 01:49,0.0030624,,2/26/20 01:49,0.3719283,,2/26/20 01:50,3.137094021
2/26/20 02:00,0.031746,,2/26/20 02:00,0.012347,,2/26/20 02:00,0.0029408,,2/26/20 02:00,0.3687153,,2/26/20 02:00,0.0041627,,2/26/20 02:00,69.05771561,,2/26/20 02:00,0.0328659,,2/26/20 02:00,0.0114827,,2/26/20 02:00,0.0045573,,2/26/20 02:00,69.05771561,,2/26/20 02:00,0.0035691,,2/26/20 02:00,0.3689616,,2/26/20 02:00,3.137387037
2/26/20 02:10,0.0367818,,2/26/20 02:10,0.0146693,,2/26/20 02:10,0.0045255,,2/26/20 02:10,0.3622147,,2/26/20 02:10,0.0044537,,2/26/20 02:10,68.98968964,,2/26/20 02:10,0.0303892,,2/26/20 02:10,0.0160995,,2/26/20 02:10,0.005171,,2/26/20 02:10,68.98968964,,2/26/20 02:10,0.0040274,,2/26/20 02:10,0.3500555,,2/26/20 02:10,3.136507988
2/26/20 02:20,0.0337629,,2/26/20 02:20,0.0134582,,2/26/20 02:20,0.0036936,,2/26/20 02:20,0.3709365,,2/26/20 02:20,0.0051414,,2/26/20 02:20,69.43197517,,2/26/20 02:20,0.0290232,,2/26/20 02:20,0.0166369,,2/26/20 02:20,0.0052424,,2/26/20 02:20,69.43197517,,2/26/20 02:20,0.0033292,,2/26/20 02:20,0.3690999,,2/26/20 02:20,3.136898518
2/26/20 02:30,0.0343648,,2/26/20 02:30,0.015841,,2/26/20 02:30,0.0059928,,2/26/20 02:30,0.3762466,,2/26/20 02:30,0.0043525,,2/26/20 02:30,69.29588547,,2/26/20 02:30,0.0278702,,2/26/20 02:30,0.0121153,,2/26/20 02:30,0.0050091,,2/26/20 02:30,69.29588547,,2/26/20 02:30,0.0029772,,2/26/20 02:30,0.3554538,,2/26/20 02:30,3.136703253
2/26/20 02:39,0.0333795,,2/26/20 02:39,0.0108521,,2/26/20 02:39,0.0025942,,2/26/20 02:39,0.3527009,,2/26/20 02:39,0.0040035,,2/26/20 02:40,69.09176979,,2/26/20 02:39,0.0333805,,2/26/20 02:39,0.0117183,,2/26/20 02:39,0.0040159,,2/26/20 02:40,69.09176979,,2/26/20 02:39,0.0029095,,2/26/20 02:39,0.3590577,,2/26/20 02:40,3.137094021
2/26/20 02:49,0.038734,,2/26/20 02:49,0.014343,,2/26/20 02:49,0.0035488,,2/26/20 02:49,0.3749367,,2/26/20 02:49,0.0046823,,2/26/20 02:49,69.02370262,,2/26/20 02:49,0.0310741,,2/26/20 02:49,0.0142699,,2/26/20 02:49,0.0046979,,2/26/20 02:49,69.02370262,,2/26/20 02:49,0.0045299,,2/26/20 02:49,0.3807532,,2/26/20 02:49,3.136703253
2/26/20 02:59,0.032294,,2/26/20 02:59,0.0147646,,2/26/20 02:59,0.0041543,,2/26/20 02:59,0.3785465,,2/26/20 02:59,0.0043151,,2/26/20 02:59,69.29588547,,2/26/20 02:59,0.036285,,2/26/20 02:59,0.0138961,,2/26/20 02:59,0.0048159,,2/26/20 02:59,69.29588547,,2/26/20 02:59,0.0026655,,2/26/20 02:59,0.3657545,,2/26/20 02:59,3.136019468
2/26/20 03:10,0.0364431,,2/26/20 03:10,0.0135057,,2/26/20 03:10,0.0034319,,2/26/20 03:10,0.3932538,,2/26/20 03:10,0.0041827,,2/26/20 03:10,69.43197517,,2/26/20 03:10,0.0320382,,2/26/20 03:10,0.0125835,,2/26/20 03:10,0.0041825,,2/26/20 03:10,69.43197517,,2/26/20 03:10,0.0040241,,2/26/20 03:10,0.3697191,,2/26/20 03:10,3.136312723
2/26/20 03:20,0.0438125,,2/26/20 03:20,0.0146817,,2/26/20 03:20,0.0036647,,2/26/20 03:20,0.3707656,,2/26/20 03:20,0.0046082,,2/26/20 03:20,68.92166367,,2/26/20 03:20,0.0310302,,2/26/20 03:20,0.0138627,,2/26/20 03:20,0.0049379,,2/26/20 03:20,68.92166367,,2/26/20 03:20,0.0029559,,2/26/20 03:20,0.3479094,,2/26/20 03:20,3.136312723
2/26/20 03:30,0.0367131,,2/26/20 03:30,0.0159604,,2/26/20 03:30,0.0066292,,2/26/20 03:30,0.3615854,,2/26/20 03:30,0.0042273,,2/26/20 03:30,68.95568008,,2/26/20 03:30,0.0296081,,2/26/20 03:30,0.0117799,,2/26/20 03:30,0.0057201,,2/26/20 03:30,68.95568008,,2/26/20 03:30,0.0034543,,2/26/20 03:30,0.3544619,,2/26/20 03:30,3.136703253
2/26/20 03:40,0.0373006,,2/26/20 03:40,0.0160424,,2/26/20 03:40,0.0033595,,2/26/20 03:40,0.3694531,,2/26/20 03:40,0.0047244,,2/26/20 03:40,69.12578278,,2/26/20 03:40,0.0314813,,2/26/20 03:40,0.0130713,,2/26/20 03:40,0.0045805,,2/26/20 03:40,69.12578278,,2/26/20 03:40,0.0026519,,2/26/20 03:40,0.3715586,,2/26/20 03:40,3.13660574
2/26/20 03:49,0.0388756,,2/26/20 03:49,0.0141367,,2/26/20 03:49,0.0048493,,2/26/20 03:49,0.3624208,,2/26/20 03:49,0.0040491,,2/26/20 03:50,68.95568008,,2/26/20 03:49,0.0353224,,2/26/20 03:49,0.0121617,,2/26/20 03:49,0.0054083,,2/26/20 03:50,68.95568008,,2/26/20 03:49,0.0037,,2/26/20 03:49,0.3684116,,2/26/20 03:50,3.136801004
2/26/20 03:59,0.0429686,,2/26/20 03:59,0.0162388,,2/26/20 03:59,0.0045309,,2/26/20 03:59,0.3712402,,2/26/20 03:59,0.0038898,,2/26/20 04:00,68.98968964,,2/26/20 03:59,0.0314693,,2/26/20 03:59,0.011389,,2/26/20 03:59,0.0049359,,2/26/20 04:00,68.98968964,,2/26/20 03:59,0.0028077,,2/26/20 03:59,0.3877776,,2/26/20 04:00,3.136507988
2/26/20 04:09,0.0307483,,2/26/20 04:09,0.0130865,,2/26/20 04:09,0.0033674,,2/26/20 04:09,0.3577534,,2/26/20 04:09,0.0045035,,2/26/20 04:10,68.58145828,,2/26/20 04:09,0.0327037,,2/26/20 04:09,0.0130862,,2/26/20 04:09,0.0041977,,2/26/20 04:10,68.58145828,,2/26/20 04:09,0.0046648,,2/26/20 04:09,0.3689556,,2/26/20 04:10,3.136898518
2/26/20 04:20,0.0349419,,2/26/20 04:20,0.0165762,,2/26/20 04:20,0.0038542,,2/26/20 04:20,0.3635273,,2/26/20 04:20,0.0051254,,2/26/20 04:21,68.71751022,,2/26/20 04:20,0.033123,,2/26/20 04:20,0.0162414,,2/26/20 04:20,0.0053574,,2/26/20 04:21,68.71751022,,2/26/20 04:20,0.0042483,,2/26/20 04:20,0.3677203,,2/26/20 04:21,3.136996269
2/26/20 04:30,0.0332465,,2/26/20 04:30,0.0148466,,2/26/20 04:30,0.0039871,,2/26/20 04:30,0.3471602,,2/26/20 04:30,0.0033443,,2/26/20 04:31,68.37730484,,2/26/20 04:30,0.0290101,,2/26/20 04:30,0.0103987,,2/26/20 04:30,0.0051191,,2/26/20 04:31,68.37730484,,2/26/20 04:30,0.0022618,,2/26/20 04:30,0.3626015,,2/26/20 04:31,3.13660574
2/26/20 04:40,0.0332254,,2/26/20 04:40,0.0140071,,2/26/20 04:40,0.0026098,,2/26/20 04:40,0.3561696,,2/26/20 04:40,0.0039995,,2/26/20 04:40,68.68349724,,2/26/20 04:40,0.0324301,,2/26/20 04:40,0.014028,,2/26/20 04:40,0.0044009,,2/26/20 04:40,68.68349724,,2/26/20 04:40,0.0028124,,2/26/20 04:40,0.3621025,,2/26/20 04:40,3.136507988
2/26/20 04:50,0.0380902,,2/26/20 04:50,0.0145875,,2/26/20 04:50,0.0037722,,2/26/20 04:50,0.3667599,,2/26/20 04:50,0.0044423,,2/26/20 04:50,68.61547127,,2/26/20 04:50,0.0319883,,2/26/20 04:50,0.0120115,,2/26/20 04:50,0.0052981,,2/26/20 04:50,68.61547127,,2/26/20 04:50,0.0021145,,2/26/20 04:50,0.3449667,,2/26/20 04:50,3.136801004
2/26/20 04:59,0.0314935,,2/26/20 04:59,0.0162506,,2/26/20 04:59,0.0037811,,2/26/20 04:59,0.3513882,,2/26/20 04:59,0.0047607,,2/26/20 05:00,68.71751022,,2/26/20 04:59,0.0338425,,2/26/20 04:59,0.0123979,,2/26/20 04:59,0.0051717,,2/26/20 05:00,68.71751022,,2/26/20 04:59,0.0028027,,2/26/20 04:59,0.3441943,,2/26/20 05:00,3.136214733
2/26/20 05:09,0.040242,,2/26/20 05:09,0.0149383,,2/26/20 05:09,0.0050049,,2/26/20 05:09,0.3680346,,2/26/20 05:09,0.00461,,2/26/20 05:10,68.71751022,,2/26/20 05:09,0.0278564,,2/26/20 05:09,0.0130393,,2/26/20 05:09,0.0048849,,2/26/20 05:10,68.71751022,,2/26/20 05:09,0.0047044,,2/26/20 05:09,0.3544078,,2/26/20 05:10,3.137387037
